PlayerID,FirstName,LastName,Status,TeamID,Team,Position,Jersey,Catches,Shoots,Height,Weight,BirthDate,BirthCity,BirthState,PhotoUrl,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
30000812,Gustav,Olofsson,Minors,36,SEA,D,,,L,74,199,1994-12-01T00:00:00,Boras,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,2db42a4f-2f5e-4a6e-a90e-dd2f653e63fe,4327,4200,401404,743055,5677,20298,Scrambled,Scrambled,,Scrambled,54110,743055,6026,Gustav Olofsson,Gustav Olofsson,Gustav Olofsson,,,30000036,Gustav Olofsson,743055,8276963,http://cdn.usatsimg.com/api/download/?imageID=14590934,http://cdn.usatsimg.com/api/download/?imageID=14590933,2020-07-26T12:07:57,2020-07-26T12:07:56
30000813,Marco,Scandella,Active,20,STL,D,6,,L,75,212,1990-02-23T00:00:00,Montreal,QC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42bda0cb-0f24-11e2-8525-18a905767e44,2937,3077,401412,496081,3289,16895,Scrambled,Scrambled,,Scrambled,8903,496081,4633,Marco Scandella,Marco Scandella,Marco Scandella,LD,1,30000020,Marco Scandella,496081,8257037,http://cdn.usatsimg.com/api/download/?imageID=19174739,http://cdn.usatsimg.com/api/download/?imageID=19174740,2022-10-04T11:11:02,2022-10-04T11:11:09
30000816,Brett,Sutter,Minors,24,CGY,C,,,L,72,200,1987-06-02T00:00:00,Viking,AB,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,08dfcada-d6ea-4b2d-b8d6-3b6df7aed4f7,,821,401398,385871,2724,,Scrambled,Scrambled,,Scrambled,9191,385871,4181,Brett Sutter,Brett Sutter,,,,30000024,,,8305584,,,,
30000818,Joel,Armia,Active,4,MON,RW,40,,R,75,216,1993-05-31T00:00:00,Pori,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,2077de8b-83e3-492f-abb6-695f81ff03e3,3682,3756,400714,600113,4385,18949,Scrambled,Scrambled,,Scrambled,42983,600113,5377,Joel Armia,Joel Armia,Joel Armia,RW,1,30000004,Joel Armia,600113,8256965,http://cdn.usatsimg.com/api/download/?imageID=20186364,http://cdn.usatsimg.com/api/download/?imageID=20186365,2023-03-09T22:09:07,2023-03-09T22:09:12
30000821,Andrew,Copp,Active,3,DET,C,18,,L,73,203,1994-07-08T00:00:00,Ann Arbor,MI,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,da17c838-3304-4142-af48-ccb5f3c00524,4937,4564,400750,744810,5729,20133,Scrambled,Scrambled,,Scrambled,62157,744810,6083,Andrew Copp,Andrew Copp,Andrew Copp,C,1,30000003,Andrew Copp,1797788,8305055,http://cdn.usatsimg.com/api/download/?imageID=20019886,http://cdn.usatsimg.com/api/download/?imageID=20019885,2023-02-17T20:45:27,2023-02-17T20:45:23
30000822,Nikolaj,Ehlers,Active,22,WPG,LW,27,,L,72,172,1996-02-14T00:00:00,Aalborg,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,f2199da5-dad6-46f8-9e9a-81b1c6d33db5,4601,4389,400754,831074,6044,20692,Scrambled,Scrambled,,Scrambled,58907,831074,6375,Nikolaj Ehlers,Nikolaj Ehlers,Nikolaj Ehlers,RW,1,30000022,Nikolaj Ehlers,1797869,8249865,http://cdn.usatsimg.com/api/download/?imageID=16975458,http://cdn.usatsimg.com/api/download/?imageID=16986977,2021-10-17T13:14:41,2021-10-19T21:25:24
30000825,Brendan,Lemieux,Active,9,CAR,LW,28,,L,73,215,1996-03-15T00:00:00,Denver,CO,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,e8459271-b33b-4749-81b7-47478e1f2915,4640,4419,400752,831258,6066,20655,Scrambled,Scrambled,,Scrambled,58678,831258,6400,Brendan Lemieux,Brendan Lemieux,Brendan Lemieux,,,30000009,Brendan Lemieux,1793744,8310479,http://cdn.usatsimg.com/api/download/?imageID=20037655,http://cdn.usatsimg.com/api/download/?imageID=20037654,2023-02-19T15:25:49,2023-02-19T15:25:44
30000826,Josh,Morrissey,Active,22,WPG,D,44,,L,72,195,1995-03-28T00:00:00,Calgary,AB,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,ea1f39d7-3d60-4dd9-a015-d41e8eb6622d,4301,4159,400753,741443,5652,20283,Scrambled,Scrambled,,Scrambled,42981,741443,5992,Josh Morrissey,Josh Morrissey,Josh Morrissey,LD,0,30000022,Josh Morrissey,1797959,8249887,http://cdn.usatsimg.com/api/download/?imageID=19184876,http://cdn.usatsimg.com/api/download/?imageID=19184878,2022-10-06T12:12:31,2022-10-06T12:13:25
30000828,Nic,Petan,Minors,23,MIN,C,,,L,69,175,1995-03-22T00:00:00,Delta,BC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,826f0a61-2f55-42b1-990f-a967d31c5545,,4182,400742,743049,5623,20309,Scrambled,Scrambled,,Scrambled,42977,743049,6023,Nic Petan,Nic Petan,Nic Petan,,,30000023,Nic Petan,1803336,8305541,http://cdn.usatsimg.com/api/download/?imageID=17100321,http://cdn.usatsimg.com/api/download/?imageID=17100320,2021-11-05T21:51:12,2021-11-05T21:51:09
30000830,Mark,Scheifele,Active,22,WPG,C,55,,R,75,207,1993-03-15T00:00:00,Kitchener,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,435312d6-0f24-11e2-8525-18a905767e44,3708,3782,400726,600098,4376,18987,Scrambled,Scrambled,,Scrambled,15321,600098,5368,Mark Scheifele,Mark Scheifele,Mark Scheifele,C,0,30000022,Mark Scheifele,1797791,8249898,http://cdn.usatsimg.com/api/download/?imageID=15662474,http://cdn.usatsimg.com/api/download/?imageID=15662476,2021-03-03T10:24:54,2021-03-03T10:25:24
30000834,Jacob,Trouba,Active,12,NYR,D,8,,R,75,209,1994-02-26T00:00:00,Rochester,MI,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,7482727f-ab9f-11e2-a01b-f4ce4684ea4c,4031,3977,400738,659853,4783,19544,Scrambled,Scrambled,,Scrambled,39245,659853,5689,Jacob Trouba,Jacob Trouba,Jacob Trouba,RD,1,30000012,Jacob Trouba,1793826,8249512,http://cdn.usatsimg.com/api/download/?imageID=20572809,http://cdn.usatsimg.com/api/download/?imageID=20572811,2023-05-01T08:56:40,2023-05-01T08:57:06
30000835,Blake,Wheeler,Injured Reserve,12,NYR,RW,17,,R,77,220,1986-08-31T00:00:00,Plymouth,MN,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,4355ab9b-0f24-11e2-8525-18a905767e44,2036,2185,400730,268147,2962,14852,Scrambled,Scrambled,2024-02-15T00:00:00,Scrambled,8182,268147,3641,Blake Wheeler,Blake Wheeler,Blake Wheeler,RW,0,30000012,Blake Wheeler,1797875,8249911,http://cdn.usatsimg.com/api/download/?imageID=19184879,http://cdn.usatsimg.com/api/download/?imageID=19175624,2022-10-06T12:14:04,2022-10-04T15:13:15
30000841,Andreas,Athanasiou,Injured Reserve,17,CHI,C,89,,L,74,190,1994-08-06T00:00:00,Woodbridge,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,e80e9320-e1d3-48e7-9821-16941d12179f,4148,4000,401179,681424,4884,17260,Scrambled,Scrambled,2023-11-09T00:00:00,Scrambled,43139,681424,5800,Andreas Athanasiou,Andreas Athanasiou,Andreas Athanasiou,,,30000017,Andreas Athanasiou,1799351,8305103,http://cdn.usatsimg.com/api/download/?imageID=17353336,http://cdn.usatsimg.com/api/download/?imageID=17353335,2021-12-13T17:16:00,2021-12-13T17:15:55
30000842,Tyler,Bertuzzi,Active,7,TOR,LW,59,,L,74,200,1995-02-24T00:00:00,Sudbury,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,f07ccc44-97c2-49a9-9855-24433ff93c83,4339,4540,401186,743067,5687,20096,Scrambled,Scrambled,,Scrambled,43135,743067,6038,Tyler Bertuzzi,Tyler Bertuzzi,Tyler Bertuzzi,LW,1,30000007,Tyler Bertuzzi,1780798,8310426,http://cdn.usatsimg.com/api/download/?imageID=20542709,http://cdn.usatsimg.com/api/download/?imageID=20542713,2023-04-26T16:11:21,2023-04-26T16:11:30
30000844,Luke,Glendening,Active,6,TB,C,11,,R,70,190,1989-04-28T00:00:00,Grand Rapids,MI,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,4f1cdbd3-db77-43f7-8e1b-eb020b5973df,4442,4268,401161,656728,5827,18750,Scrambled,Scrambled,,Scrambled,43133,656728,5976,Luke Glendening,Luke Glendening,Luke Glendening,C,2,30000006,Luke Glendening,1780799,8275675,http://cdn.usatsimg.com/api/download/?imageID=20019712,http://cdn.usatsimg.com/api/download/?imageID=20019710,2023-02-17T20:13:10,2023-02-17T20:12:59
30000845,Nick,Jensen,Active,15,WAS,D,3,,R,73,205,1990-09-21T00:00:00,Rogers,MN,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,ec52c991-e52f-4820-9fdd-81a11c797bea,4269,4996,401183,733469,3809,17486,Scrambled,Scrambled,,Scrambled,39710,733469,5958,Nick Jensen,Nick Jensen,Nick Jensen,RD,1,30000015,Nick Jensen,733469,8249940,http://cdn.usatsimg.com/api/download/?imageID=16975193,http://cdn.usatsimg.com/api/download/?imageID=16993813,2021-10-17T12:29:52,2021-10-20T22:31:47
30000846,Dylan,Larkin,Active,3,DET,C,71,,L,73,199,1996-07-30T00:00:00,Waterford,MI,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,61eae331-7558-4f3d-a3d0-886a9f422c91,4609,4396,401162,831080,6050,20815,Scrambled,Scrambled,,Scrambled,62788,831080,6381,Dylan Larkin,Dylan Larkin,Dylan Larkin,C,0,30000003,Dylan Larkin,1780619,8257002,http://cdn.usatsimg.com/api/download/?imageID=19169699,http://cdn.usatsimg.com/api/download/?imageID=19146409,2022-10-03T09:26:11,2022-09-30T17:05:04
30000848,Anthony,Mantha,Active,15,WAS,RW,39,,L,77,234,1994-09-16T00:00:00,Longueuil,QC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,e16bf6b8-b7ba-4ab1-b3b2-b21c83cd622e,4123,4164,401177,741457,5213,20270,Scrambled,Scrambled,,Scrambled,43134,741457,5999,Anthony Mantha,Anthony Mantha,Anthony Mantha,RW,1,30000015,Anthony Mantha,1780802,8273064,http://cdn.usatsimg.com/api/download/?imageID=16975204,http://cdn.usatsimg.com/api/download/?imageID=16993827,2021-10-17T12:31:08,2021-10-20T22:33:51
30000855,Brendan,Smith,Active,10,NJ,D,2,,L,74,200,1989-02-08T00:00:00,Mimico,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42e6f812-0f24-11e2-8525-18a905767e44,2305,2811,401156,392971,4118,16263,Scrambled,Scrambled,,Scrambled,12259,392971,4266,Brendan Smith,Brendan Smith,Brendan Smith,LD,2,30000010,Brendan Smith,1793824,8304883,http://cdn.usatsimg.com/api/download/?imageID=20188082,http://cdn.usatsimg.com/api/download/?imageID=20188084,2023-03-10T00:14:42,2023-03-10T00:14:47
30000866,Patrick,Kane,Active,3,DET,RW,88,,L,70,177,1988-11-19T00:00:00,Buffalo,NY,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42c33e34-0f24-11e2-8525-18a905767e44,2252,2756,400059,392942,2510,16040,Scrambled,Scrambled,,Scrambled,8262,392942,4240,Patrick Kane,Patrick Kane,Patrick Kane,RW,0,30000003,Patrick Kane,1818510,8310392,http://cdn.usatsimg.com/api/download/?imageID=20572863,http://cdn.usatsimg.com/api/download/?imageID=20572864,2023-05-01T09:05:53,2023-05-01T09:06:20
30000869,Brent,Seabrook,Injured Reserve,6,TB,D,,,R,75,220,1985-04-20T00:00:00,Richmond,BC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42c5e062-0f24-11e2-8525-18a905767e44,1652,1929,400062,229378,1312,13522,Scrambled,Scrambled,2023-10-09T00:00:00,Scrambled,8267,229378,3352,Brent Seabrook,Brent Seabrook,Brent Seabrook,,,30000006,Brent Seabrook,1818596,8306255,http://cdn.usatsimg.com/api/download/?imageID=16852603,http://cdn.usatsimg.com/api/download/?imageID=16852602,2021-09-29T14:34:38,2021-09-29T14:34:29
30000871,Teuvo,Teravainen,Active,9,CAR,LW,86,,L,71,191,1994-09-11T00:00:00,Helsinki,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,8274d1f8-c050-451d-bd75-dd15bd381481,4027,3980,400073,659863,4792,19532,Scrambled,Scrambled,,Scrambled,43178,659863,5698,Teuvo Teravainen,Teuvo Teravainen,Teuvo Teravainen,LW,2,30000009,Teuvo Teravainen,1818164,8256333,http://cdn.usatsimg.com/api/download/?imageID=20009820,http://cdn.usatsimg.com/api/download/?imageID=20009819,2023-02-16T16:12:24,2023-02-16T16:12:20
30000874,John,Gibson,Active,30,ANA,G,36,L,,74,210,1993-07-14T00:00:00,Pittsburgh,PA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,468c9cd9-782e-40e1-a7da-9fe91acdafd9,3694,3768,400493,607585,4408,,Scrambled,Scrambled,,Scrambled,15268,607585,5407,John Gibson,John Gibson,John Gibson,G,0,30000030,,,8257189,http://cdn.usatsimg.com/api/download/?imageID=16793872,http://cdn.usatsimg.com/api/download/?imageID=16793874,2021-09-20T15:47:52,2021-09-20T15:47:56
30000875,Semyon,Varlamov,Active,11,NYI,G,40,L,,74,205,1988-04-27T00:00:00,Samara,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42adc2bc-0f24-11e2-8525-18a905767e44,2069,2579,400019,329657,3019,,Scrambled,Scrambled,,Scrambled,8732,329657,4003,Semyon Varlamov,Semyon Varlamov,Semyon Varlamov,G,1,30000011,,,8256897,http://cdn.usatsimg.com/api/download/?imageID=20194442,http://cdn.usatsimg.com/api/download/?imageID=20194445,2023-03-10T19:28:17,2023-03-10T19:28:23
30000879,Josh,Manson,Active,19,COL,D,42,,R,75,218,1991-10-07T00:00:00,Hinsdale,IL,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,308d83f1-6166-407e-9959-8badc52be1ca,4526,4335,400468,612926,4528,18862,Scrambled,Scrambled,,Scrambled,54194,612926,5525,Josh Manson,Josh Manson,Josh Manson,RD,1,30000019,Josh Manson,1779594,8293387,http://cdn.usatsimg.com/api/download/?imageID=16793906,http://cdn.usatsimg.com/api/download/?imageID=16793907,2021-09-20T15:55:52,2021-09-20T15:55:58
30000880,Pat,Maroon,Injured Reserve,23,MIN,LW,20,,L,75,234,1988-04-23T00:00:00,St. Louis,MO,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,4277414c-0f24-11e2-8525-18a905767e44,2702,3863,400471,417017,2939,15692,Scrambled,Scrambled,2024-01-27T00:00:00,Scrambled,9354,417017,4352,Pat Maroon,Pat Maroon,Pat Maroon,,,30000023,Pat Maroon,417017,8255839,http://cdn.usatsimg.com/api/download/?imageID=19170782,http://cdn.usatsimg.com/api/download/?imageID=19170983,2022-10-03T14:37:08,2022-10-03T14:50:13
30000881,Jaycob,Megna,Active,17,CHI,D,24,,L,78,220,1992-12-10T00:00:00,Plantation,FL,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,fd447240-b3f2-4679-b6c8-13abb3499120,,4772,400521,682361,4984,19825,Scrambled,Scrambled,,Scrambled,62443,682361,5899,Jaycob Megna,Jaycob Megna,Jaycob Megna,RD,1,30000017,Jaycob Megna,682361,8310068,http://cdn.usatsimg.com/api/download/?imageID=20539832,http://cdn.usatsimg.com/api/download/?imageID=20539833,2023-04-26T08:03:50,2023-04-26T08:03:59
30000882,Brandon,Montour,Active,8,FLA,D,62,,R,72,199,1994-04-11T00:00:00,Brantford,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,179e5b56-10f8-45de-9282-39329d2fbb63,4691,4459,400466,831283,6088,19894,Scrambled,Scrambled,,Scrambled,61859,831283,6424,Brandon Montour,Brandon Montour,Brandon Montour,RD,0,30000008,Brandon Montour,1781043,8273026,http://cdn.usatsimg.com/api/download/?imageID=20541708,http://cdn.usatsimg.com/api/download/?imageID=20541717,2023-04-26T14:13:20,2023-04-26T14:13:44
30000886,Stefan,Noesen,Active,9,CAR,RW,23,,R,73,205,1993-02-12T00:00:00,Plano,TX,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,a275b483-0533-4cf5-9417-9b6205bc21e0,3706,3780,400507,600123,4390,19034,Scrambled,Scrambled,,Scrambled,15286,600123,5382,Stefan Noesen,Stefan Noesen,Stefan Noesen,RW,2,30000009,Stefan Noesen,1780389,8275583,http://cdn.usatsimg.com/api/download/?imageID=20009826,http://cdn.usatsimg.com/api/download/?imageID=20009825,2023-02-16T16:14:05,2023-02-16T16:14:02
30000888,Rickard,Rakell,Active,14,PIT,LW,67,,R,73,195,1993-05-05T00:00:00,Sundbyberg,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42789ae7-0f24-11e2-8525-18a905767e44,3692,3766,400474,600132,4399,19023,Scrambled,Scrambled,,Scrambled,15269,600132,5391,Rickard Rakell,Rickard Rakell,Rickard Rakell,RW,0,30000014,Rickard Rakell,1779354,8293456,http://cdn.usatsimg.com/api/download/?imageID=19220384,http://cdn.usatsimg.com/api/download/?imageID=19220383,2022-10-12T14:51:01,2022-10-12T14:50:58
30000890,Shea,Theodore,Active,35,VEG,D,27,,L,74,197,1995-08-03T00:00:00,Aldergrove,BC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,32a43ff1-60d9-40dd-a4d3-810d9bf555a6,4318,4192,400469,741466,5662,20373,Scrambled,Scrambled,,Scrambled,43093,741466,6005,Shea Theodore,Shea Theodore,Shea Theodore,RD,1,30000035,Shea Theodore,741466,8252172,http://cdn.usatsimg.com/api/download/?imageID=20573484,http://cdn.usatsimg.com/api/download/?imageID=20573485,2023-05-01T10:55:03,2023-05-01T10:55:27
30000891,Chris,Wagner,Active,19,COL,RW,14,,R,72,198,1991-05-27T00:00:00,Walpole,MA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,55888206-cde2-4d2e-b30d-fe6c6ad902ad,3970,3944,400496,555392,3993,18515,Scrambled,Scrambled,,Scrambled,21895,555392,5095,Chris Wagner,Chris Wagner,Chris Wagner,C,2,30000019,Chris Wagner,555392,8250401,http://cdn.usatsimg.com/api/download/?imageID=19133086,http://cdn.usatsimg.com/api/download/?imageID=19145897,2022-09-28T17:49:54,2022-09-30T14:48:23
30000893,Tyson,Barrie,Active,21,NAS,D,22,,R,71,197,1991-07-26T00:00:00,Victoria,BC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42aa3865-0f24-11e2-8525-18a905767e44,3577,3315,400016,593095,3350,17306,Scrambled,Scrambled,,Scrambled,13981,593095,5281,Tyson Barrie,Tyson Barrie,Tyson Barrie,,,30000021,Tyson Barrie,1803384,8310400,http://cdn.usatsimg.com/api/download/?imageID=19169731,http://cdn.usatsimg.com/api/download/?imageID=19169730,2022-10-03T09:47:51,2022-10-03T09:47:48
30000903,Gabriel,Landeskog,Injured Reserve,19,COL,LW,92,,L,73,215,1992-11-23T00:00:00,Stockholm,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42a88700-0f24-11e2-8525-18a905767e44,3670,3745,400014,600076,4371,18661,Scrambled,Scrambled,2023-05-09T00:00:00,Scrambled,14697,600076,5363,Gabriel Landeskog,Gabriel Landeskog,Gabriel Landeskog,,,30000019,Gabriel Landeskog,600076,8251936,http://cdn.usatsimg.com/api/download/?imageID=20017884,http://cdn.usatsimg.com/api/download/?imageID=20017883,2023-02-17T16:26:23,2023-02-17T16:26:19
30000904,Nathan,MacKinnon,Active,19,COL,C,29,,R,72,200,1995-09-01T00:00:00,Halifax,NS,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,e440e013-e817-11e2-a133-f4ce4684ea4c,4102,4075,400040,741404,5002,19980,Scrambled,Scrambled,,Scrambled,41391,741404,5980,Nathan MacKinnon,Nathan MacKinnon,Nathan MacKinnon,C,0,30000019,Nathan MacKinnon,741404,8251947,http://cdn.usatsimg.com/api/download/?imageID=19138746,http://cdn.usatsimg.com/api/download/?imageID=19146147,2022-09-29T11:15:16,2022-09-30T15:46:15
30000906,Mikko,Rantanen,Active,19,COL,RW,96,,L,76,215,1996-10-29T00:00:00,Nousiainen,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,733ba4ad-23b7-4910-a0c6-62b2a48d8b15,4997,4883,400031,878041,6371,21200,Scrambled,Scrambled,,Scrambled,66737,878041,6752,Mikko Rantanen,Mikko Rantanen,Mikko Rantanen,RW,0,30000019,Mikko Rantanen,878041,8251982,http://cdn.usatsimg.com/api/download/?imageID=20017899,http://cdn.usatsimg.com/api/download/?imageID=20017898,2023-02-17T16:30:02,2023-02-17T16:29:58
30000909,Nikita,Zadorov,Active,28,VAN,D,91,,L,78,248,1995-04-16T00:00:00,Moscow,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,56dc27ea-409b-4d77-ae58-13fa644a2aa0,4158,4154,400027,741448,5655,20399,Scrambled,Scrambled,,Scrambled,42994,741448,5995,Nikita Zadorov,Nikita Zadorov,Nikita Zadorov,LD,1,30000028,Nikita Zadorov,741448,8275738,http://cdn.usatsimg.com/api/download/?imageID=19134678,http://cdn.usatsimg.com/api/download/?imageID=19167701,2022-09-28T21:01:42,2022-10-02T20:17:32
30000911,Rourke,Chartier,Minors,5,OTT,C,,,L,71,190,1996-04-03T00:00:00,Saskatoon,SK,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,8fa569fe-f5c9-43b4-9ed8-71989d42f840,,4620,401329,831512,6177,20890,Scrambled,Scrambled,,Scrambled,58888,831512,6517,Rourke Chartier,Rourke Chartier,Rourke Chartier,,,30000005,Rourke Chartier,1474169,8305020,,,,
30000914,Barclay,Goodrow,Active,12,NYR,C,21,,L,74,209,1993-02-26T00:00:00,Toronto,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,6bca094f-57dd-45c5-9184-5e49705385a4,,4636,401326,790352,6002,19171,Scrambled,Scrambled,,Scrambled,43140,790352,6290,Barclay Goodrow,Barclay Goodrow,Barclay Goodrow,C,2,30000012,Barclay Goodrow,790352,8275528,http://cdn.usatsimg.com/api/download/?imageID=16861972,http://cdn.usatsimg.com/api/download/?imageID=16866404,2021-09-30T20:06:18,2021-10-01T13:25:30
30000923,Cole,Cassels,Minors,27,SJ,C,,,R,72,195,1995-05-04T00:00:00,Hartford,CT,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,cb844de1-92c7-43d7-8103-193c84fcad38,,4233,,743265,5712,,Scrambled,Scrambled,,Scrambled,43168,743265,6065,Cole Cassels,Cole Cassels,Cole Cassels,,,30000027,Cole Cassels,891044,8276515,,,,
30000925,Taylor,Fedun,Minors,14,PIT,D,,,R,73,200,1988-06-04T00:00:00,Edmonton,AB,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,4eb62ddd-35da-4a7e-8b18-543801210cf5,3545,3879,400308,591028,4632,18649,Scrambled,Scrambled,,Scrambled,13629,591028,5257,Taylor Fedun,Taylor Fedun,Taylor Fedun,,,30000014,Taylor Fedun,591028,8275993,http://cdn.usatsimg.com/api/download/?imageID=16861709,http://cdn.usatsimg.com/api/download/?imageID=16861707,2021-09-30T19:30:43,2021-09-30T19:30:25
30000927,Ben,Hutton,Active,35,VEG,D,17,,L,75,201,1993-04-20T00:00:00,Brockville,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,13a6977a-fc7e-4a08-8ef4-61907f0006b5,4192,4741,400283,681485,4921,19379,Scrambled,Scrambled,2024-02-18T00:00:00,Scrambled,61860,681485,5837,Ben Hutton,Ben Hutton,Ben Hutton,,,30000035,Ben Hutton,1780531,8277552,http://cdn.usatsimg.com/api/download/?imageID=19171069,http://cdn.usatsimg.com/api/download/?imageID=19175605,2022-10-03T15:12:43,2022-10-04T15:12:18
30000929,Jared,McCann,Active,36,SEA,LW,19,,L,73,191,1996-05-31T00:00:00,Stratford,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,79aedf72-1b71-488d-90af-48c0736da847,4607,4397,400312,831091,6059,19812,Scrambled,Scrambled,,Scrambled,66709,831091,6390,Jared McCann,Jared McCann,Jared McCann,LW,0,30000036,Jared McCann,1795809,8276959,http://cdn.usatsimg.com/api/download/?imageID=20539897,http://cdn.usatsimg.com/api/download/?imageID=20539898,2023-04-26T08:20:58,2023-04-26T08:21:05
30000934,Louis,Domingue,Minors,12,NYR,G,,R,,75,208,1992-03-06T00:00:00,Saint-Hyacinthe,QC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,7ebcb701-8ec5-4250-8856-3bcbce2c8177,3656,3807,400398,555788,4009,,Scrambled,Scrambled,,Scrambled,14483,555788,5111,Louis Domingue,Louis Domingue,Louis Domingue,,,30000012,,,8304897,http://cdn.usatsimg.com/api/download/?imageID=16861683,http://cdn.usatsimg.com/api/download/?imageID=16861684,2021-09-30T19:20:53,2021-09-30T19:21:07
30000940,Max,Domi,Active,7,TOR,C,11,,L,70,208,1995-03-02T00:00:00,Winnipeg,MB,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,c140dfc0-9bf3-42b3-ac83-1b489e6be04f,4118,4155,400402,741442,5651,18892,Scrambled,Scrambled,,Scrambled,41592,741442,5991,Max Domi,Max Domi,Max Domi,C,1,30000007,Max Domi,741442,8310433,http://cdn.usatsimg.com/api/download/?imageID=16832770,http://cdn.usatsimg.com/api/download/?imageID=16852481,2021-09-26T13:14:17,2021-09-29T13:07:51
